province_id	province_name	ward_id	ward_name	total_uploaded
9	Thanh Hóa	9517	Thiệu Quang	1
9	Thanh Hóa	9522	Thiệu Tiến	2
9	Thanh Hóa	9523	Thiệu Toán	1
9	Thanh Hóa	9524	Thiệu Trung	1
9	Thanh Hóa	9530	An Nông	3
9	Thanh Hóa	9537	Đồng Tiến	1
9	Thanh Hóa	9542	Hợp Tiến	31
9	Thanh Hóa	9550	Thọ Bình	16
9	Thanh Hóa	9553	Thọ Ngọc	7
9	Thanh Hóa	9554	Thọ Phú	29
9	Thanh Hóa	9568	Biện Thượng	1
9	Thanh Hóa	9575	Tây Đô	6
9	Thanh Hóa	9581	Định Hòa	2
9	Thanh Hóa	9588	Định Tân	3
9	Thanh Hóa	9594	Yên Định	4
9	Thanh Hóa	9595	Quý Lộc	2
9	Thanh Hóa	9601	Yên Ninh	2
9	Thanh Hóa	9603	Yên Phú	0
9	Thanh Hóa	9609	Yên Trường	1
9	Thanh Hóa	21007	Cẩm Thủy	0
9	Thanh Hóa	21023	Hà Trung	5
9	Thanh Hóa	21026	Lĩnh Toại	1
9	Thanh Hóa	21027	Hoạt Giang	2
9	Thanh Hóa	21031	Hậu Lộc	1
9	Thanh Hóa	21035	Nga Sơn	20
9	Thanh Hóa	21039	Nông Cống	5
9	Thanh Hóa	21041	Lưu Vệ	13
9	Thanh Hóa	21042	Tiên Trang	3
9	Thanh Hóa	21052	Thọ Xuân	14
9	Thanh Hóa	21060	Thường Xuân	3
9	Thanh Hóa	21062	Triệu Sơn	19
9	Thanh Hóa	21063	Tân Ninh	6
9	Thanh Hóa	21065	Vĩnh Lộc	0
10	Thái Nguyên	2614	Ba Bể	1
10	Thái Nguyên	2616	Chợ Rã	0
10	Thái Nguyên	2619	Đồng Phúc	0
10	Thái Nguyên	2625	Phúc Lộc	0
10	Thái Nguyên	2628	Thượng Minh	0
10	Thái Nguyên	2629	Phong Quang	0
10	Thái Nguyên	2634	Bắc Kạn	1
10	Thái Nguyên	2636	Cẩm Giàng	0
10	Thái Nguyên	2639	Bạch Thông	0
10	Thái Nguyên	2644	Phủ Thông	0
10	Thái Nguyên	2648	Vĩnh Thông	0
10	Thái Nguyên	2655	Chợ Đồn	0
10	Thái Nguyên	2662	Nam Cường	0
10	Thái Nguyên	2663	Nghĩa Tá	0
10	Thái Nguyên	2667	Quảng Bạch	0
10	Thái Nguyên	2671	Yên Phong	0
10	Thái Nguyên	2672	Yên Thịnh	0
10	Thái Nguyên	2682	Tân Kỳ	0
10	Thái Nguyên	2684	Thanh Mai	0
10	Thái Nguyên	2686	Yên Bình	0
10	Thái Nguyên	2689	Văn Lang	0
10	Thái Nguyên	2690	Côn Minh	0
10	Thái Nguyên	2692	Cường Lợi	0
10	Thái Nguyên	2696	Trần Phú	0
10	Thái Nguyên	2709	Xuân Dương	0
10	Thái Nguyên	2710	Na Rì	0
10	Thái Nguyên	2711	Bằng Vân	0
10	Thái Nguyên	2714	Hiệp Lực	0
10	Thái Nguyên	2718	Thượng Quan	0
10	Thái Nguyên	2720	Ngân Sơn	0
10	Thái Nguyên	7688	Cao Minh	0
10	Thái Nguyên	7699	Nghiên Loan	0
10	Thái Nguyên	9909	An Khánh	0
10	Thái Nguyên	9911	Đại Từ	2
10	Thái Nguyên	9914	Đức Lương	1
10	Thái Nguyên	9917	Đại Phúc	1
10	Thái Nguyên	9920	La Bằng	0
10	Thái Nguyên	9926	Phú Lạc	0
10	Thái Nguyên	9927	Phú Thịnh	0
10	Thái Nguyên	9928	Phú Xuyên	0
10	Thái Nguyên	9931	Quân Chu	0
10	Thái Nguyên	9936	Vạn Phú	0
10	Thái Nguyên	9940	Bình Thành	0
10	Thái Nguyên	9941	Bình Yên	0
10	Thái Nguyên	9943	Định Hóa	0
10	Thái Nguyên	9947	Kim Phượng	0
10	Thái Nguyên	9949	Lam Vỹ	0
10	Thái Nguyên	9951	Phú Đình	0
10	Thái Nguyên	9954	Phượng Tiến	0
10	Thái Nguyên	9960	Trung Hội	0
10	Thái Nguyên	9966	Đồng Hỷ	0
10	Thái Nguyên	9974	Nam Hòa	0
10	Thái Nguyên	9975	Quang Sơn	0
10	Thái Nguyên	9979	Trại Cau	0
10	Thái Nguyên	9980	Văn Hán	2
10	Thái Nguyên	9981	Văn Lăng	1
10	Thái Nguyên	9982	Phổ Yên	22
10	Thái Nguyên	9989	Vạn Xuân	89
10	Thái Nguyên	9992	Phúc Thuận	3
10	Thái Nguyên	9995	Thành Công	2
10	Thái Nguyên	9998	Trung Thành	3
10	Thái Nguyên	10003	Điềm Thụy	5
10	Thái Nguyên	10007	Phú Bình	2
10	Thái Nguyên	10008	Kha Sơn	1
10	Thái Nguyên	10014	Tân Khánh	0
10	Thái Nguyên	10016	Tân Thành	0
10	Thái Nguyên	10023	Phú Lương	0
10	Thái Nguyên	10025	Hợp Thành	0
10	Thái Nguyên	10032	Vô Tranh	0
10	Thái Nguyên	10036	Yên Trạch	0
10	Thái Nguyên	10037	Bá Xuyên	0
10	Thái Nguyên	10040	Bách Quang	1
10	Thái Nguyên	10044	Sông Công	3
10	Thái Nguyên	10050	Gia Sàng	2
10	Thái Nguyên	10054	Phan Đình Phùng	19
10	Thái Nguyên	10059	Quan Triều	0
10	Thái Nguyên	10062	Quyết Thắng	51
10	Thái Nguyên	10063	Tân Cương	1
10	Thái Nguyên	10070	Tích Lương	0
10	Thái Nguyên	10076	Dân Tiến	0
10	Thái Nguyên	10077	Võ Nhai	0
10	Thái Nguyên	10078	La Hiên	0
10	Thái Nguyên	10081	Nghinh Tường	0
10	Thái Nguyên	10084	Sảng Mộc	0
10	Thái Nguyên	10085	Thần Sa	0
10	Thái Nguyên	10087	Tràng Xá	0
10	Thái Nguyên	21088	Đức Xuân	0
10	Thái Nguyên	21089	Chợ Mới	0
10	Thái Nguyên	21090	Thanh Thịnh	0
10	Thái Nguyên	21091	Nà Phặc	0
10	Thái Nguyên	21093	Bằng Thành	0
10	Thái Nguyên	21179	Linh Sơn	2
12	Tây Ninh	6139	Bình Đức	19
12	Tây Ninh	6142	Lương Hòa	54
12	Tây Ninh	6143	Mỹ Yên	47
12	Tây Ninh	6150	Thạnh Lợi	29
12	Tây Ninh	6152	Long Cang	24
12	Tây Ninh	6156	Long Hựu	0
12	Tây Ninh	6159	Rạch Kiến	46
12	Tây Ninh	6160	Mỹ Lệ	24
12	Tây Ninh	6166	Tân Lân	27
12	Tây Ninh	6173	Mỹ Lộc	19
12	Tây Ninh	6177	Phước Lý	38
12	Tây Ninh	6179	Phước Vĩnh Tây	2
12	Tây Ninh	6181	Tân Tập	22
12	Tây Ninh	6184	An Lục Long	5
12	Tây Ninh	6192	Tầm Vu	5
12	Tây Ninh	6195	Thuận Mỹ	8
12	Tây Ninh	6196	Vĩnh Công	6
12	Tây Ninh	6197	An Ninh	6
12	Tây Ninh	6202	Đức Lập	53
12	Tây Ninh	6204	Hậu Nghĩa	49
12	Tây Ninh	6205	Hiệp Hòa	6
12	Tây Ninh	6208	Hòa Khánh	20
12	Tây Ninh	6212	Mỹ Hạnh	144
12	Tây Ninh	6215	Đức Huệ	8
12	Tây Ninh	6219	Đông Thành	10
12	Tây Ninh	6221	Mỹ Quý	2
12	Tây Ninh	6226	Bình Hiệp	8
12	Tây Ninh	6232	Bình Hòa	1
12	Tây Ninh	6234	Mộc Hóa	0
12	Tây Ninh	6237	Tuyên Thạnh	2
12	Tây Ninh	6239	Tân An	7
12	Tây Ninh	6241	Khánh Hậu	3
12	Tây Ninh	6251	Hưng Điền	0
12	Tây Ninh	6255	Vĩnh Thạnh	0
12	Tây Ninh	6256	Vĩnh Châu	0
12	Tây Ninh	6262	Hậu Thạnh	0
12	Tây Ninh	6266	Nhơn Hòa Lập	0
12	Tây Ninh	6267	Nhơn Ninh	0
12	Tây Ninh	6282	Vàm Cỏ	5
12	Tây Ninh	6284	Bình Thành	1
12	Tây Ninh	6285	Tân Tây	4
12	Tây Ninh	6288	Thạnh Phước	2
12	Tây Ninh	6297	Mỹ An	3
12	Tây Ninh	6300	Mỹ Thạnh	10
12	Tây Ninh	6302	Tân Long	0
12	Tây Ninh	6305	Khánh Hưng	0
12	Tây Ninh	6308	Tuyên Bình	0
12	Tây Ninh	8879	Long Chữ	3
12	Tây Ninh	8883	Long Thuận	2
12	Tây Ninh	8889	Hảo Đước	2
12	Tây Ninh	8890	Hòa Hội	1
12	Tây Ninh	8892	Trà Vong	1
12	Tây Ninh	8893	Ninh Điền	5
12	Tây Ninh	8894	Phước Vinh	1
12	Tây Ninh	8896	Thanh Điền	0
12	Tây Ninh	8901	Cầu Khởi	11
12	Tây Ninh	8903	Lộc Ninh	3
12	Tây Ninh	8908	Truông Mít	3
12	Tây Ninh	8913	Phước Thạnh	29
12	Tây Ninh	8915	Thạnh Đức	10
12	Tây Ninh	8919	Hòa Thành	2
12	Tây Ninh	8926	Tân Lập	0
12	Tây Ninh	8929	Thạnh Bình	3
12	Tây Ninh	8934	Tân Đông	2
12	Tây Ninh	8937	Tân Hòa	1
12	Tây Ninh	8938	Tân Hội	0
12	Tây Ninh	8939	Tân Phú	5
12	Tây Ninh	8941	Tân Thành	1
12	Tây Ninh	8943	Bình Minh	17
12	Tây Ninh	8946	Ninh Thạnh	10
12	Tây Ninh	8953	An Tịnh	97
12	Tây Ninh	8957	Gia Lộc	31
12	Tây Ninh	8959	Phước Chỉ	0
12	Tây Ninh	20046	Thủ Thừa	36
12	Tây Ninh	20475	Long An	36
12	Tây Ninh	20477	Kiến Tường	1
12	Tây Ninh	20480	Bến Lức	97
12	Tây Ninh	20481	Cần Giuộc	72
12	Tây Ninh	20482	Cần Đước	19
12	Tây Ninh	20483	Tân Trụ	18
12	Tây Ninh	20484	Nhựt Tảo	14
12	Tây Ninh	20485	Đức Hòa	111
12	Tây Ninh	20487	Thạnh Hóa	3
12	Tây Ninh	20488	Tân Thạnh	5
12	Tây Ninh	20489	Vĩnh Hưng	0
12	Tây Ninh	20490	Tân Hưng	2
12	Tây Ninh	20730	Tân Ninh	15
12	Tây Ninh	20731	Long Hoa	11
12	Tây Ninh	20734	Trảng Bàng	55
12	Tây Ninh	20735	Hưng Thuận	15
12	Tây Ninh	20736	Bến Cầu	3
12	Tây Ninh	20737	Châu Thành	4
12	Tây Ninh	20738	Dương Minh Châu	9
12	Tây Ninh	20739	Gò Dầu	13
12	Tây Ninh	20740	Tân Biên	5
12	Tây Ninh	20741	Tân Châu	3
13	Sơn La	8664	Chiềng Sại	0
13	Sơn La	8672	Pắc Ngà	0
13	Sơn La	8676	Tạ Khoa	0
13	Sơn La	8677	Tà Xùa	1
13	Sơn La	8678	Xím Vàng	0
13	Sơn La	8681	Đoàn Kết	0
13	Sơn La	8685	Chiềng Mai	0
13	Sơn La	8686	Chiềng Mung	0
13	Sơn La	8688	Chiềng Sung	0
13	Sơn La	8694	Mường Chanh	0
13	Sơn La	8697	Phiêng Cằm	0
13	Sơn La	8698	Phiêng Pằn	0
13	Sơn La	8699	Tà Hộc	0
13	Sơn La	8703	Chiềng Sơn	0
13	Sơn La	8706	Mộc Sơn	0
13	Sơn La	8710	Lóng Sập	0
13	Sơn La	8712	Mộc Châu	1
13	Sơn La	8715	Thảo Nguyên	1
13	Sơn La	8719	Song Khủa	0
13	Sơn La	8721	Vân Sơn	0
13	Sơn La	8722	Tân Yên	0
13	Sơn La	8725	Tô Múa	0
13	Sơn La	8726	Vân Hồ	2
13	Sơn La	8727	Xuân Nha	0
13	Sơn La	8730	Chiềng Hoa	0
13	Sơn La	8731	Chiềng Lao	0
13	Sơn La	8735	Mường Bú	0
13	Sơn La	8740	Ngọc Chiến	1
13	Sơn La	8741	Mường La	1
13	Sơn La	8746	Gia Phù	0
13	Sơn La	8752	Kim Bon	0
13	Sơn La	8753	Mường Bang	1
13	Sơn La	8754	Mường Cơi	0
13	Sơn La	8759	Phù Yên	2
13	Sơn La	8762	Suối Tọ	0
13	Sơn La	8764	Tân Phong	0
13	Sơn La	8765	Tường Hạ	0
13	Sơn La	8775	Quỳnh Nhai	0
13	Sơn La	8776	Mường Giôn	1
13	Sơn La	8777	Mường Sại	0
13	Sơn La	8779	Mường Chiên	0
13	Sơn La	8781	Chiềng An	0
13	Sơn La	8783	Chiềng Cơi	12
13	Sơn La	8787	Chiềng Sinh	0
13	Sơn La	8792	Tô Hiệu	0
13	Sơn La	8793	Bó Sinh	0
13	Sơn La	8796	Chiềng Khoong	0
13	Sơn La	8797	Chiềng Khương	0
13	Sơn La	8799	Chiềng Sơ	0
13	Sơn La	8801	Huổi Một	0
13	Sơn La	8803	Mường Hung	1
13	Sơn La	8804	Mường Lầm	0
13	Sơn La	8808	Nậm Ty	0
13	Sơn La	8815	Chiềng La	0
13	Sơn La	8820	Co Mạ	0
13	Sơn La	8824	Long Hẹ	0
13	Sơn La	8825	Muổi Nọi	0
13	Sơn La	8826	Mường Bám	0
13	Sơn La	8827	Mường É	0
13	Sơn La	8828	Mường Khiêng	0
13	Sơn La	8829	Nậm Lầu	0
13	Sơn La	8832	Bình Thuận	0
13	Sơn La	8840	Chiềng Hặc	0
13	Sơn La	8846	Lóng Phiêng	0
13	Sơn La	8848	Phiêng Khoài	0
13	Sơn La	8852	Yên Sơn	0
13	Sơn La	8855	Sốp Cộp	0
13	Sơn La	8858	Mường Lạn	0
13	Sơn La	8859	Mường Lèo	0
13	Sơn La	8863	Púng Bánh	0
13	Sơn La	21258	Thuận Châu	0
13	Sơn La	21262	Bắc Yên	0
13	Sơn La	21271	Yên Châu	0
13	Sơn La	21272	Mai Sơn	0
13	Sơn La	21273	Sông Mã	0
15	Quảng Trị	7729	Bắc Trạch	0
15	Quảng Trị	7731	Đông Trạch	0
15	Quảng Trị	7736	Hoàn Lão	0
15	Quảng Trị	7737	Bố Trạch	0
15	Quảng Trị	7748	Thượng Trạch	0
15	Quảng Trị	7752	Đồng Thuận	4
15	Quảng Trị	7757	Đồng Sơn	3
15	Quảng Trị	7759	Đồng Hới	7
15	Quảng Trị	7769	Cam Hồng	1
15	Quảng Trị	7774	Sen Ngư	0
15	Quảng Trị	7775	Lệ Thủy	0
15	Quảng Trị	7776	Kim Ngân	0
15	Quảng Trị	7784	Lệ Ninh	0
15	Quảng Trị	7789	Tân Mỹ	0
15	Quảng Trị	7792	Trường Phú	0
15	Quảng Trị	7802	Quảng Ninh	1
15	Quảng Trị	7803	Ninh Châu	2
15	Quảng Trị	7804	Trường Sơn	0
15	Quảng Trị	7806	Trường Ninh	0
15	Quảng Trị	7810	Ba Đồn	0
15	Quảng Trị	7811	Hòa Trạch	0
15	Quảng Trị	7812	Phú Trạch	0
15	Quảng Trị	7814	Nam Gianh	0
15	Quảng Trị	7820	Trung Thuần	0
15	Quảng Trị	7825	Nam Ba Đồn	0
15	Quảng Trị	7838	Tuyên Phú	0
15	Quảng Trị	7839	Đồng Lê	0
15	Quảng Trị	7843	Tuyên Lâm	0
15	Quảng Trị	7848	Tuyên Bình	0
15	Quảng Trị	7852	Tuyên Sơn	0
15	Quảng Trị	7854	Tuyên Hóa	0
15	Quảng Trị	7862	Dân Hóa	0
15	Quảng Trị	7865	Kim Điền	0
15	Quảng Trị	7874	Minh Hóa	0
15	Quảng Trị	7880	Kim Phú	0
15	Quảng Trị	8445	Hiếu Giang	0
15	Quảng Trị	8447	La Lay	0
15	Quảng Trị	8450	Ba Lòng	0
15	Quảng Trị	8454	Hướng Hiệp	0
15	Quảng Trị	8457	Tà Rụt	0
15	Quảng Trị	8463	Nam Đông Hà	4
15	Quảng Trị	8467	Cửa Việt	8
15	Quảng Trị	8480	Cồn Tiên	0
15	Quảng Trị	8481	Tân Thành	0
15	Quảng Trị	8484	Bến Hải	0
15	Quảng Trị	8490	Mỹ Thủy	1
15	Quảng Trị	8494	Hải Lăng	0
15	Quảng Trị	8496	Vĩnh Định	0
15	Quảng Trị	8497	Nam Hải Lăng	0
15	Quảng Trị	8506	A Dơi	0
15	Quảng Trị	8509	Hướng Lập	0
15	Quảng Trị	8512	Hướng Phùng	0
15	Quảng Trị	8516	Khe Sanh	0
15	Quảng Trị	8520	Tân Lập	0
15	Quảng Trị	8523	Lao Bảo	0
15	Quảng Trị	8528	Triệu Phong	0
15	Quảng Trị	8529	Ái Tử	0
15	Quảng Trị	8532	Triệu Bình	0
15	Quảng Trị	8544	Nam Cửa Việt	0
15	Quảng Trị	8545	Triệu Cơ	0
15	Quảng Trị	8547	Bến Quan	0
15	Quảng Trị	8548	Vĩnh Linh	0
15	Quảng Trị	8565	Vĩnh Thủy	0
15	Quảng Trị	20309	Cồn Cỏ	0
15	Quảng Trị	20845	Bắc Gianh	0
15	Quảng Trị	20853	Phong Nha	1
15	Quảng Trị	20858	Nam Trạch	0
15	Quảng Trị	20922	Tân Gianh	0
15	Quảng Trị	20926	Quảng Trạch	0
15	Quảng Trị	21377	Đông Hà	2
15	Quảng Trị	21381	Quảng Trị	0
15	Quảng Trị	21411	Cam Lộ	0
15	Quảng Trị	21426	Đakrông	0
15	Quảng Trị	21432	Gio Linh	1
15	Quảng Trị	21433	Diên Sanh	0
15	Quảng Trị	21444	Lìa	0
15	Quảng Trị	21454	Cửa Tùng	0
15	Quảng Trị	21455	Vĩnh Hoàng	0
16	Quảng Ninh	8281	Hoành Mô	0
16	Quảng Ninh	8284	Lục Hồn	0
16	Quảng Ninh	8297	Cẩm Phả	4
16	Quảng Ninh	8299	Cửa Ông	0
16	Quảng Ninh	8301	Mông Dương	0
16	Quảng Ninh	8302	Quang Hanh	2
16	Quảng Ninh	8305	An Sinh	2
16	Quảng Ninh	8307	Bình Khê	2
16	Quảng Ninh	8309	Hoàng Quế	0
16	Quảng Ninh	8315	Mạo Khê	9
16	Quảng Ninh	8318	Đông Triều	0
16	Quảng Ninh	8326	Bãi Cháy	258
16	Quảng Ninh	8328	Cao Xanh	19
16	Quảng Ninh	8333	Hà Lầm	12
16	Quảng Ninh	8336	Hà Tu	1
16	Quảng Ninh	8337	Hồng Gai	18
16	Quảng Ninh	8338	Hạ Long	17
16	Quảng Ninh	8342	Tuần Châu	33
16	Quảng Ninh	8343	Việt Hưng	3
16	Quảng Ninh	8349	Lương Minh	0
16	Quảng Ninh	8351	Kỳ Thượng	0
16	Quảng Ninh	8353	Quảng La	0
16	Quảng Ninh	8356	Thống Nhất	3
16	Quảng Ninh	8363	Hải Hòa	4
16	Quảng Ninh	8364	Hải Sơn	0
16	Quảng Ninh	8367	Móng Cái 3	0
16	Quảng Ninh	8370	Móng Cái 2	0
16	Quảng Ninh	8371	Hải Ninh	0
16	Quảng Ninh	8373	Móng Cái 1	2
16	Quảng Ninh	8375	Vĩnh Thực	0
16	Quảng Ninh	8378	Tiên Yên	0
16	Quảng Ninh	8379	Điền Xá	0
16	Quảng Ninh	8381	Đông Ngũ	0
16	Quảng Ninh	8382	Hải Lạng	0
16	Quảng Ninh	8391	Yên Tử	1
16	Quảng Ninh	8393	Uông Bí	3
16	Quảng Ninh	8397	Vàng Danh	1
16	Quảng Ninh	8401	Vân Đồn	22
16	Quảng Ninh	8413	Đông Mai	0
16	Quảng Ninh	8414	Hà An	75
16	Quảng Ninh	8415	Hiệp Hòa	0
16	Quảng Ninh	8421	Phong Cốc	1
16	Quảng Ninh	8422	Liên Hòa	0
16	Quảng Ninh	8423	Quảng Yên	0
16	Quảng Ninh	21204	Hoành Bồ	2
16	Quảng Ninh	21221	Ba Chẽ	0
16	Quảng Ninh	21222	Bình Liêu	0
16	Quảng Ninh	21223	Cô Tô	2
16	Quảng Ninh	21225	Đầm Hà	0
16	Quảng Ninh	21230	Quảng Tân	0
16	Quảng Ninh	21233	Quảng Hà	1
16	Quảng Ninh	21238	Cái Chiên	0
16	Quảng Ninh	21239	Đường Hoa	0
16	Quảng Ninh	21248	Quảng Đức	0
17	Quảng Ngãi	5522	Đăk Plô	0
17	Quảng Ngãi	5525	Đăk Long	0
17	Quảng Ngãi	5527	Đăk Môn	0
17	Quảng Ngãi	5529	Đăk Pék	0
17	Quảng Ngãi	5531	Ngọc Linh	1
17	Quảng Ngãi	5532	Xốp	0
17	Quảng Ngãi	5535	Đăk Mar	1
17	Quảng Ngãi	5536	Đăk Pxi	0
17	Quảng Ngãi	5537	Đăk Ui	0
17	Quảng Ngãi	5539	Ngọk Réo	0
17	Quảng Ngãi	5544	Kon Đào	0
17	Quảng Ngãi	5545	Ngọk Tụ	0
17	Quảng Ngãi	5553	Măng Bút	0
17	Quảng Ngãi	5557	Kon Plông	0
17	Quảng Ngãi	5560	Đăk Cấm	1
17	Quảng Ngãi	5562	Đăk Rơ Wa	0
17	Quảng Ngãi	5565	Ia Chim	0
17	Quảng Ngãi	5570	Ngọk Bay	0
17	Quảng Ngãi	5572	Kon Tum	2
17	Quảng Ngãi	5576	Đăk Bla	1
17	Quảng Ngãi	5579	Bờ Y	0
17	Quảng Ngãi	5580	Dục Nông	0
17	Quảng Ngãi	5586	Sa Loong	0
17	Quảng Ngãi	5588	Mô Rai	0
17	Quảng Ngãi	5589	Rờ Kơi	0
17	Quảng Ngãi	5590	Sa Bình	0
17	Quảng Ngãi	5595	Ya Ly	0
17	Quảng Ngãi	8081	Lý Sơn	0
17	Quảng Ngãi	8095	Ba Dinh	0
17	Quảng Ngãi	8096	Ba Động	0
17	Quảng Ngãi	8105	Ba Tô	0
17	Quảng Ngãi	8106	Đặng Thùy Trâm	0
17	Quảng Ngãi	8107	Ba Vì	0
17	Quảng Ngãi	8108	Ba Vinh	0
17	Quảng Ngãi	8109	Ba Xa	0
17	Quảng Ngãi	8113	Bình Chương	0
17	Quảng Ngãi	8117	Đông Sơn	3
17	Quảng Ngãi	8120	Bình Minh	0
17	Quảng Ngãi	8130	Vạn Tường	3
17	Quảng Ngãi	8137	Khánh Cường	0
17	Quảng Ngãi	8139	Nguyễn Nghiêm	0
17	Quảng Ngãi	8143	Sa Huỳnh	0
17	Quảng Ngãi	8145	Trà Câu	0
17	Quảng Ngãi	8149	Minh Long	0
17	Quảng Ngãi	8150	Sơn Mai	0
17	Quảng Ngãi	8154	Mỏ Cày	0
17	Quảng Ngãi	8160	Long Phụng	0
17	Quảng Ngãi	8161	Lân Phong	1
17	Quảng Ngãi	8166	Nghĩa Hành	0
17	Quảng Ngãi	8167	Đình Cương	0
17	Quảng Ngãi	8168	Phước Giang	0
17	Quảng Ngãi	8172	Thiện Tín	0
17	Quảng Ngãi	8183	Nghĩa Lộ	9
17	Quảng Ngãi	8184	Cẩm Thành	9
17	Quảng Ngãi	8188	Sơn Hà	0
17	Quảng Ngãi	8193	Sơn Hạ	0
17	Quảng Ngãi	8195	Sơn Kỳ	0
17	Quảng Ngãi	8196	Sơn Linh	0
17	Quảng Ngãi	8200	Sơn Thủy	0
17	Quảng Ngãi	8206	Sơn Tây	0
17	Quảng Ngãi	8208	Sơn Tây Thượng	0
17	Quảng Ngãi	8210	Sơn Tây Hạ	0
17	Quảng Ngãi	8214	Ba Gia	0
17	Quảng Ngãi	8218	Trường Giang	0
17	Quảng Ngãi	8219	Sơn Tịnh	0
17	Quảng Ngãi	8222	Tịnh Khê	1
17	Quảng Ngãi	8226	Thọ Phong	10
17	Quảng Ngãi	8231	Đông Trà Bồng	0
17	Quảng Ngãi	8235	Thanh Bồng	0
17	Quảng Ngãi	8238	Cà Đam	0
17	Quảng Ngãi	8240	Trà Bồng	0
17	Quảng Ngãi	8241	Tư Nghĩa	8
17	Quảng Ngãi	8244	An Phú	2
17	Quảng Ngãi	8252	Trà Giang	1
17	Quảng Ngãi	8255	Nghĩa Giang	3
17	Quảng Ngãi	8258	Vệ Giang	1
17	Quảng Ngãi	20850	Đăk Hà	1
17	Quảng Ngãi	20852	Đăk Tô	0
17	Quảng Ngãi	20855	Ia Đal	0
17	Quảng Ngãi	20856	Ia Tơi	0
17	Quảng Ngãi	20860	Măng Đen	9
17	Quảng Ngãi	20865	Đăk Rve	1
17	Quảng Ngãi	20866	Đăk Kôi	0
17	Quảng Ngãi	20870	Kon Braih	0
17	Quảng Ngãi	20872	Sa Thầy	0
17	Quảng Ngãi	20877	Đăk Sao	0
17	Quảng Ngãi	20878	Đăk Tờ Kan	0
17	Quảng Ngãi	20879	Măng Ri	0
17	Quảng Ngãi	20883	Tu Mơ Rông	0
17	Quảng Ngãi	21471	Trương Quang Trọng	1
17	Quảng Ngãi	21473	Tây Trà Bồng	0
17	Quảng Ngãi	21474	Tây Trà	0
17	Quảng Ngãi	21479	Đức Phổ	0
17	Quảng Ngãi	21480	Mộ Đức	0
17	Quảng Ngãi	21481	Bình Sơn	4
17	Quảng Ngãi	21482	Ba Tơ	0
21	Phú Thọ	1654	Bình Tuyền	4
21	Phú Thọ	1656	Bình Xuyên	6
21	Phú Thọ	1657	Bình Nguyên	7
21	Phú Thọ	1664	Xuân Lãng	0
21	Phú Thọ	1672	Hợp Lý	0
21	Phú Thọ	1673	Liên Hòa	1
21	Phú Thọ	1677	Sơn Đông	0
21	Phú Thọ	1678	Thái Hòa	0
21	Phú Thọ	1679	Tiên Lữ	0
21	Phú Thọ	1687	Tam Dương Bắc	3
21	Phú Thọ	1688	Hội Thịnh	1
21	Phú Thọ	1689	Hoàng An	1
21	Phú Thọ	1692	Tam Dương	6
21	Phú Thọ	1704	Vĩnh An	0
21	Phú Thọ	1705	Vĩnh Thành	0
21	Phú Thọ	1707	Vĩnh Hưng	0
21	Phú Thọ	1712	Vĩnh Tường	0
21	Phú Thọ	1714	Thổ Tang	0
21	Phú Thọ	1722	Vĩnh Phú	0
21	Phú Thọ	1726	Vĩnh Phúc	44
21	Phú Thọ	1734	Vĩnh Yên	10
21	Phú Thọ	1741	Liên Châu	0
21	Phú Thọ	1742	Nguyệt Đức	0
21	Phú Thọ	1743	Tam Hồng	0
21	Phú Thọ	1744	Tề Lỗ	1
21	Phú Thọ	1754	Phúc Yên	15
